species,length,weight,w_l_ratio,species_Encoded,lengthNorm,weightNorm,cluster
Otolithoides biauritus,17.99,3.07,0.17,2,0.5994845360824741,0.38783269961977196,1
Otolithoides biauritus,19.9,3.25,0.16,2,0.6979381443298969,0.45627376425855515,1
Otolithoides biauritus,18.14,3.25,0.18,2,0.6072164948453609,0.45627376425855515,1
Otolithoides biauritus,18.19,3.23,0.18,2,0.6097938144329897,0.4486692015209127,1
Otolithoides biauritus,17.7,3.21,0.18,2,0.5845360824742267,0.44106463878327007,1
Otolithoides biauritus,17.51,3.14,0.18,2,0.5747422680412371,0.4144486692015211,1
Otolithoides biauritus,21.02,3.35,0.16,2,0.7556701030927835,0.4942965779467682,1
Otolithoides biauritus,19.88,3.29,0.17,2,0.6969072164948453,0.47148288973384045,1
Otolithoides biauritus,18.89,3.17,0.17,2,0.6458762886597937,0.42585551330798477,1
Otolithoides biauritus,19.27,3.22,0.17,2,0.665463917525773,0.4448669201520915,1
Otolithoides biauritus,17.4,3.1,0.18,2,0.5690721649484536,0.3992395437262358,1
Otolithoides biauritus,18.38,3.18,0.17,2,0.6195876288659792,0.4296577946768062,1
Otolithoides biauritus,17.32,3.24,0.19,2,0.5649484536082474,0.45247148288973393,1
Otolithoides biauritus,17.31,3.11,0.18,2,0.5644329896907216,0.40304182509505704,1
Otolithoides biauritus,17.09,3.14,0.18,2,0.5530927835051547,0.4144486692015211,1
Otolithoides biauritus,17.12,3.16,0.18,2,0.554639175257732,0.42205323193916355,1
Otolithoides biauritus,18.28,3.22,0.18,2,0.6144329896907217,0.4448669201520915,1
Otolithoides biauritus,20.89,3.36,0.16,2,0.7489690721649485,0.4980988593155894,1
Otolithoides biauritus,18.16,3.12,0.17,2,0.6082474226804124,0.4068441064638785,1
Otolithoides biauritus,16.81,3.13,0.19,2,0.5386597938144329,0.4106463878326997,1
Otolithoides biauritus,19.33,3.17,0.16,2,0.6685567010309277,0.42585551330798477,1
Otolithoides biauritus,17.74,3.24,0.18,2,0.5865979381443298,0.45247148288973393,1
Otolithoides biauritus,19.27,3.17,0.16,2,0.665463917525773,0.42585551330798477,1
Otolithoides biauritus,19.75,3.21,0.16,2,0.6902061855670103,0.44106463878327007,1
Otolithoides biauritus,18.43,3.16,0.17,2,0.6221649484536083,0.42205323193916355,1
Otolithoides biauritus,17.54,3.19,0.18,2,0.5762886597938144,0.4334600760456274,1
Otolithoides biauritus,18.43,3.19,0.17,2,0.6221649484536083,0.4334600760456274,1
Otolithoides biauritus,16.57,3.11,0.19,2,0.5262886597938143,0.40304182509505704,1
Otolithoides biauritus,17.23,3.09,0.18,2,0.5603092783505155,0.3954372623574144,1
Otolithoides biauritus,17.77,3.09,0.17,2,0.5881443298969071,0.3954372623574144,1
Otolithoides biauritus,19.72,3.21,0.16,2,0.688659793814433,0.44106463878327007,1
Otolithoides biauritus,19.41,3.24,0.17,2,0.6726804123711341,0.45247148288973393,1
Otolithoides biauritus,16.55,3.16,0.19,2,0.5252577319587628,0.42205323193916355,1
Otolithoides biauritus,19.54,3.24,0.17,2,0.6793814432989691,0.45247148288973393,1
Otolithoides biauritus,20.13,3.38,0.17,2,0.7097938144329896,0.505703422053232,1
Otolithoides biauritus,17.27,3.17,0.18,2,0.5623711340206186,0.42585551330798477,1
Otolithoides biauritus,19.12,3.17,0.17,2,0.6577319587628867,0.42585551330798477,1
Otolithoides biauritus,20.39,3.37,0.17,2,0.7231958762886599,0.5019011406844108,1
Otolithoides biauritus,18.24,3.13,0.17,2,0.6123711340206184,0.4106463878326997,1
Otolithoides biauritus,18.18,3.13,0.17,2,0.6092783505154638,0.4106463878326997,1
Otolithoides biauritus,20.54,3.28,0.16,2,0.7309278350515462,0.467680608365019,1
Otolithoides biauritus,17.0,3.13,0.18,2,0.5484536082474227,0.4106463878326997,1
Otolithoides biauritus,19.57,3.22,0.16,2,0.6809278350515464,0.4448669201520915,1
Otolithoides biauritus,17.11,3.21,0.19,2,0.5541237113402062,0.44106463878327007,1
Otolithoides biauritus,19.27,3.24,0.17,2,0.665463917525773,0.45247148288973393,1
Otolithoides biauritus,18.87,3.32,0.18,2,0.6448453608247422,0.4828897338403043,1
Otolithoides biauritus,17.54,3.14,0.18,2,0.5762886597938144,0.4144486692015211,1
Otolithoides biauritus,17.15,3.14,0.18,2,0.5561855670103091,0.4144486692015211,1
Otolithoides biauritus,18.59,3.15,0.17,2,0.6304123711340206,0.41825095057034234,1
Otolithoides biauritus,18.14,3.08,0.17,2,0.6072164948453609,0.3916349809885932,1
Otolithoides biauritus,20.32,3.28,0.16,2,0.7195876288659795,0.467680608365019,1
Otolithoides biauritus,17.11,3.2,0.19,2,0.5541237113402062,0.43726235741444885,1
Otolithoides biauritus,18.52,3.2,0.17,2,0.6268041237113402,0.43726235741444885,1
Otolithoides biauritus,19.44,3.24,0.17,2,0.6742268041237114,0.45247148288973393,1
Otolithoides biauritus,19.27,3.18,0.17,2,0.665463917525773,0.4296577946768062,1
Otolithoides biauritus,17.97,3.24,0.18,2,0.5984536082474226,0.45247148288973393,1
Otolithoides biauritus,18.31,3.2,0.17,2,0.6159793814432988,0.43726235741444885,1
Otolithoides biauritus,19.58,3.31,0.17,2,0.6814432989690722,0.4790874524714831,1
Otolithoides biauritus,18.46,3.24,0.18,2,0.6237113402061856,0.45247148288973393,1
Otolithoides biauritus,21.71,3.22,0.15,2,0.7912371134020619,0.4448669201520915,1
Otolithoides biauritus,18.7,3.14,0.17,2,0.6360824742268041,0.4144486692015211,1
Otolithoides biauritus,18.12,3.22,0.18,2,0.6061855670103093,0.4448669201520915,1
Otolithoides biauritus,17.04,3.12,0.18,2,0.5505154639175256,0.4068441064638785,1
Otolithoides biauritus,17.72,3.12,0.18,2,0.5855670103092783,0.4068441064638785,1
Otolithoides biauritus,18.27,3.22,0.18,2,0.6139175257731957,0.4448669201520915,1
Otolithoides biauritus,17.91,3.07,0.17,2,0.5953608247422679,0.38783269961977196,1
Otolithoides biauritus,19.62,3.41,0.17,2,0.6835051546391753,0.5171102661596959,1
Otolithoides biauritus,20.96,3.27,0.16,2,0.7525773195876289,0.4638783269961978,1
Otolithoides biauritus,21.31,3.19,0.15,2,0.7706185567010309,0.4334600760456274,1
Otolithoides biauritus,18.05,3.17,0.18,2,0.602577319587629,0.42585551330798477,1
Otolithoides biauritus,20.32,3.26,0.16,2,0.7195876288659795,0.46007604562737636,1
Otolithoides biauritus,16.48,3.21,0.19,2,0.5216494845360824,0.44106463878327007,1
Otolithoides biauritus,18.09,3.13,0.17,2,0.6046391752577318,0.4106463878326997,1
Otolithoides biauritus,21.06,3.31,0.16,2,0.7577319587628866,0.4790874524714831,1
Otolithoides biauritus,19.96,3.24,0.16,2,0.7010309278350515,0.45247148288973393,1
Otolithoides biauritus,17.39,3.14,0.18,2,0.5685567010309278,0.4144486692015211,1
Otolithoides biauritus,21.35,3.2,0.15,2,0.7726804123711342,0.43726235741444885,1
Otolithoides pama,22.82,3.84,0.17,3,0.8484536082474228,0.6806083650190115,0
Otolithoides pama,21.98,3.94,0.18,3,0.8051546391752578,0.7186311787072245,0
Otolithoides pama,21.55,3.96,0.18,3,0.7829896907216496,0.7262357414448671,0
Otolithoides pama,19.22,3.72,0.19,3,0.6628865979381442,0.634980988593156,0
Otolithoides pama,19.91,3.97,0.2,3,0.6984536082474226,0.7300380228136883,0
Otolithoides pama,23.21,3.88,0.17,3,0.8685567010309279,0.6958174904942968,0
Otolithoides pama,19.77,3.75,0.19,3,0.6912371134020618,0.6463878326996199,0
Otolithoides pama,21.56,3.93,0.18,3,0.7835051546391751,0.7148288973384033,0
Otolithoides pama,21.8,3.8,0.17,3,0.7958762886597939,0.6653992395437264,0
Otolithoides pama,21.57,3.88,0.18,3,0.7840206185567011,0.6958174904942968,0
Otolithoides pama,21.08,4.07,0.19,3,0.7587628865979381,0.7680608365019014,0
Otolithoides pama,22.8,3.85,0.17,3,0.8474226804123712,0.6844106463878329,0
Otolithoides pama,22.61,3.84,0.17,3,0.8376288659793814,0.6806083650190115,0
Otolithoides pama,21.82,3.9,0.18,3,0.7969072164948454,0.7034220532319392,0
Otolithoides pama,22.34,3.81,0.17,3,0.8237113402061855,0.6692015209125476,0
Otolithoides pama,22.63,3.97,0.18,3,0.8386597938144329,0.7300380228136883,0
Otolithoides pama,21.63,4.07,0.19,3,0.7871134020618555,0.7680608365019014,0
Otolithoides pama,22.81,3.63,0.16,3,0.8479381443298968,0.6007604562737644,0
Otolithoides pama,21.53,3.77,0.18,3,0.781958762886598,0.6539923954372625,0
Otolithoides pama,23.12,3.83,0.17,3,0.8639175257731959,0.6768060836501902,0
Otolithoides pama,23.5,3.84,0.16,3,0.8835051546391752,0.6806083650190115,0
Otolithoides pama,20.54,3.91,0.19,3,0.7309278350515462,0.7072243346007606,0
Otolithoides pama,21.31,3.78,0.18,3,0.7706185567010309,0.6577946768060837,0
Otolithoides pama,22.63,3.82,0.17,3,0.8386597938144329,0.6730038022813688,0
Otolithoides pama,22.62,4.2,0.19,3,0.8381443298969073,0.817490494296578,0
Otolithoides pama,21.09,3.72,0.18,3,0.7592783505154639,0.634980988593156,0
Otolithoides pama,19.32,3.93,0.2,3,0.6680412371134021,0.7148288973384033,0
Otolithoides pama,20.36,3.63,0.18,3,0.7216494845360824,0.6007604562737644,0
Otolithoides pama,19.26,3.77,0.2,3,0.6649484536082475,0.6539923954372625,0
Otolithoides pama,23.31,3.91,0.17,3,0.8737113402061856,0.7072243346007606,0
Otolithoides pama,23.7,4.05,0.17,3,0.8938144329896907,0.7604562737642585,0
Otolithoides pama,20.42,3.78,0.19,3,0.7247422680412372,0.6577946768060837,0
Otolithoides pama,21.88,3.85,0.18,3,0.8,0.6844106463878329,0
Otolithoides pama,21.29,3.95,0.19,3,0.7695876288659793,0.7224334600760459,0
Otolithoides pama,20.88,3.89,0.19,3,0.7484536082474227,0.699619771863118,0
Otolithoides pama,18.64,3.97,0.21,3,0.6329896907216495,0.7300380228136883,0
Otolithoides pama,22.98,3.83,0.17,3,0.8567010309278351,0.6768060836501902,0
Otolithoides pama,23.32,3.92,0.17,3,0.8742268041237113,0.7110266159695818,0
Otolithoides pama,20.06,3.81,0.19,3,0.7061855670103092,0.6692015209125476,0
Otolithoides pama,23.42,3.83,0.16,3,0.8793814432989691,0.6768060836501902,0
Otolithoides pama,20.34,3.76,0.18,3,0.7206185567010308,0.6501901140684411,0
Otolithoides pama,20.44,3.96,0.19,3,0.7257731958762887,0.7262357414448671,0
Otolithoides pama,20.69,3.69,0.18,3,0.738659793814433,0.6235741444866921,0
Otolithoides pama,20.98,3.69,0.18,3,0.7536082474226804,0.6235741444866921,0
Otolithoides pama,19.5,3.68,0.19,3,0.677319587628866,0.6197718631178709,0
Otolithoides pama,23.9,4.24,0.18,3,0.9041237113402061,0.8326996197718634,0
Otolithoides pama,22.21,3.77,0.17,3,0.8170103092783505,0.6539923954372625,0
Otolithoides pama,24.02,3.75,0.16,3,0.9103092783505153,0.6463878326996199,0
Otolithoides pama,23.31,4.1,0.18,3,0.8737113402061856,0.779467680608365,0
Otolithoides pama,21.4,3.79,0.18,3,0.7752577319587628,0.6615969581749052,0
Otolithoides pama,20.38,3.69,0.18,3,0.7226804123711339,0.6235741444866921,0
Otolithoides pama,20.77,3.73,0.18,3,0.7427835051546392,0.6387832699619772,0
Otolithoides pama,22.01,3.9,0.18,3,0.8067010309278351,0.7034220532319392,0
Otolithoides pama,20.14,3.77,0.19,3,0.7103092783505154,0.6539923954372625,0
Otolithoides pama,23.01,3.65,0.16,3,0.8582474226804124,0.6083650190114068,0
Otolithoides pama,21.71,3.75,0.17,3,0.7912371134020619,0.6463878326996199,0
Otolithoides pama,21.86,3.88,0.18,3,0.7989690721649485,0.6958174904942968,0
Otolithoides pama,23.15,4.05,0.17,3,0.865463917525773,0.7604562737642585,0
Otolithoides pama,20.81,3.81,0.18,3,0.7448453608247423,0.6692015209125476,0
Otolithoides pama,23.59,3.75,0.16,3,0.8881443298969072,0.6463878326996199,0
Otolithoides pama,23.01,4.02,0.17,3,0.8582474226804124,0.7490494296577946,0
Otolithoides pama,20.98,3.85,0.18,3,0.7536082474226804,0.6844106463878329,0
Otolithoides pama,22.14,4.09,0.18,3,0.8134020618556701,0.7756653992395438,0
Otolithoides pama,23.64,4.11,0.17,3,0.890721649484536,0.7832699619771865,0
Otolithoides pama,20.92,3.84,0.18,3,0.7505154639175258,0.6806083650190115,0
Otolithoides pama,21.48,3.77,0.18,3,0.7793814432989692,0.6539923954372625,0
Otolithoides pama,24.19,4.03,0.17,3,0.9190721649484537,0.7528517110266161,0
Otolithoides pama,20.65,3.57,0.17,3,0.7365979381443297,0.5779467680608364,0
Otolithoides pama,22.23,3.86,0.17,3,0.818041237113402,0.6882129277566541,0
Otolithoides pama,22.13,3.9,0.18,3,0.8128865979381443,0.7034220532319392,0
Otolithoides pama,22.15,3.68,0.17,3,0.8139175257731959,0.6197718631178709,0
Otolithoides pama,23.27,3.68,0.16,3,0.8716494845360825,0.6197718631178709,0
Otolithoides pama,20.68,3.78,0.18,3,0.7381443298969073,0.6577946768060837,0
Otolithoides pama,22.91,3.89,0.17,3,0.8530927835051547,0.699619771863118,0
Otolithoides pama,20.66,4.06,0.2,3,0.7371134020618557,0.7642585551330797,0
Otolithoides pama,22.62,4.02,0.18,3,0.8381443298969073,0.7490494296577946,0
Otolithoides pama,19.6,3.88,0.2,3,0.6824742268041237,0.6958174904942968,0
Otolithoides pama,20.85,3.8,0.18,3,0.7469072164948454,0.6653992395437264,0
Otolithoides pama,20.22,3.8,0.19,3,0.7144329896907216,0.6653992395437264,0
Otolithoides pama,19.33,3.87,0.2,3,0.6685567010309277,0.6920152091254755,0
Otolithoides pama,23.45,3.71,0.16,3,0.8809278350515464,0.6311787072243348,0
Otolithoides pama,21.84,3.84,0.18,3,0.797938144329897,0.6806083650190115,0
Otolithoides pama,22.51,3.98,0.18,3,0.8324742268041239,0.7338403041825096,0
Otolithoides pama,23.53,4.02,0.17,3,0.8850515463917525,0.7490494296577946,0
Otolithoides pama,20.91,3.89,0.19,3,0.75,0.699619771863118,0
Otolithoides pama,22.91,3.67,0.16,3,0.8530927835051547,0.6159695817490495,0
Otolithoides pama,22.58,3.84,0.17,3,0.836082474226804,0.6806083650190115,0
Otolithoides pama,23.12,3.8,0.16,3,0.8639175257731959,0.6653992395437264,0
Otolithoides pama,22.76,4.1,0.18,3,0.8453608247422681,0.779467680608365,0
Otolithoides pama,22.91,3.85,0.17,3,0.8530927835051547,0.6844106463878329,0
Otolithoides pama,20.21,3.64,0.18,3,0.713917525773196,0.6045627376425856,0
Otolithoides pama,22.62,3.51,0.16,3,0.8381443298969073,0.5551330798479087,0
Otolithoides pama,23.23,3.9,0.17,3,0.8695876288659794,0.7034220532319392,0
Otolithoides pama,22.68,3.92,0.17,3,0.8412371134020618,0.7110266159695818,0
Otolithoides pama,22.63,3.95,0.17,3,0.8386597938144329,0.7224334600760459,0
Otolithoides pama,22.03,3.87,0.18,3,0.8077319587628866,0.6920152091254755,0
Otolithoides pama,19.64,3.9,0.2,3,0.6845360824742268,0.7034220532319392,0
Otolithoides pama,23.2,3.75,0.16,3,0.8680412371134021,0.6463878326996199,0
Otolithoides pama,19.97,3.82,0.19,3,0.7015463917525773,0.6730038022813688,0
Otolithoides pama,22.56,3.94,0.17,3,0.8350515463917525,0.7186311787072245,0
Otolithoides pama,22.32,3.87,0.17,3,0.822680412371134,0.6920152091254755,0
Otolithoides pama,18.64,3.53,0.19,3,0.6329896907216495,0.5627376425855514,0
Otolithoides pama,20.27,3.86,0.19,3,0.7170103092783504,0.6882129277566541,0
Otolithoides pama,20.48,3.93,0.19,3,0.7278350515463918,0.7148288973384033,0
Otolithoides pama,19.89,3.86,0.19,3,0.6974226804123711,0.6882129277566541,0
Otolithoides pama,19.79,3.82,0.19,3,0.6922680412371134,0.6730038022813688,0
Otolithoides pama,19.77,3.61,0.18,3,0.6912371134020618,0.5931558935361217,0
Otolithoides pama,22.55,3.97,0.18,3,0.8345360824742267,0.7300380228136883,0
Otolithoides pama,21.44,3.54,0.17,3,0.7773195876288661,0.5665399239543728,0
Otolithoides pama,22.11,3.77,0.17,3,0.8118556701030928,0.6539923954372625,0
Otolithoides pama,20.57,3.92,0.19,3,0.7324742268041238,0.7110266159695818,0
Otolithoides pama,19.43,3.58,0.18,3,0.6737113402061856,0.5817490494296579,0
Otolithoides pama,22.77,3.77,0.17,3,0.8458762886597937,0.6539923954372625,0
Otolithoides pama,22.09,3.81,0.17,3,0.8108247422680412,0.6692015209125476,0
Otolithoides pama,20.25,3.82,0.19,3,0.7159793814432989,0.6730038022813688,0
Otolithoides pama,22.45,4.03,0.18,3,0.829381443298969,0.7528517110266161,0
Otolithoides pama,22.16,3.91,0.18,3,0.8144329896907216,0.7072243346007606,0
Otolithoides pama,24.04,3.76,0.16,3,0.9113402061855669,0.6501901140684411,0
Otolithoides pama,20.91,3.86,0.18,3,0.75,0.6882129277566541,0
Otolithoides pama,20.06,3.73,0.19,3,0.7061855670103092,0.6387832699619772,0
Otolithoides pama,23.53,3.83,0.16,3,0.8850515463917525,0.6768060836501902,0
Otolithoides pama,21.33,3.89,0.18,3,0.7716494845360824,0.699619771863118,0
Otolithoides pama,20.55,3.8,0.18,3,0.7314432989690722,0.6653992395437264,0
Otolithoides pama,20.15,3.85,0.19,3,0.7108247422680412,0.6844106463878329,0
Otolithoides pama,21.73,3.83,0.18,3,0.7922680412371135,0.6768060836501902,0
Otolithoides pama,22.6,3.87,0.17,3,0.8371134020618558,0.6920152091254755,0
Otolithoides pama,22.4,3.88,0.17,3,0.8268041237113402,0.6958174904942968,0
Otolithoides pama,23.55,3.75,0.16,3,0.8860824742268041,0.6463878326996199,0
Otolithoides pama,21.91,3.8,0.17,3,0.8015463917525774,0.6653992395437264,0
Otolithoides pama,21.65,3.68,0.17,3,0.7881443298969071,0.6197718631178709,0
Otolithoides pama,22.85,3.93,0.17,3,0.8500000000000001,0.7148288973384033,0
Otolithoides pama,22.73,3.85,0.17,3,0.8438144329896908,0.6844106463878329,0
Otolithoides pama,22.76,3.66,0.16,3,0.8453608247422681,0.6121673003802283,0
Otolithoides pama,22.02,3.85,0.17,3,0.8072164948453608,0.6844106463878329,0
Otolithoides pama,23.56,3.89,0.16,3,0.8865979381443299,0.699619771863118,0
Otolithoides pama,19.58,3.87,0.2,3,0.6814432989690722,0.6920152091254755,0
Otolithoides pama,23.25,4.08,0.18,3,0.8706185567010309,0.7718631178707226,0
Otolithoides pama,22.91,3.97,0.17,3,0.8530927835051547,0.7300380228136883,0
Otolithoides pama,21.48,4.02,0.19,3,0.7793814432989692,0.7490494296577946,0
Otolithoides pama,22.52,3.9,0.17,3,0.8329896907216494,0.7034220532319392,0
Otolithoides pama,22.49,3.81,0.17,3,0.8314432989690721,0.6692015209125476,0
Otolithoides pama,23.07,3.93,0.17,3,0.8613402061855671,0.7148288973384033,0
Otolithoides pama,23.44,3.88,0.17,3,0.8804123711340206,0.6958174904942968,0
Otolithoides pama,22.01,3.92,0.18,3,0.8067010309278351,0.7110266159695818,0
Otolithoides pama,23.89,3.83,0.16,3,0.9036082474226805,0.6768060836501902,0
Otolithoides pama,22.15,3.94,0.18,3,0.8139175257731959,0.7186311787072245,0
Otolithoides pama,22.43,3.76,0.17,3,0.8283505154639175,0.6501901140684411,0
Otolithoides pama,21.98,3.84,0.17,3,0.8051546391752578,0.6806083650190115,0
Otolithoides pama,19.65,3.93,0.2,3,0.6850515463917526,0.7148288973384033,0
Otolithoides pama,22.45,3.75,0.17,3,0.829381443298969,0.6463878326996199,0
Otolithoides pama,20.46,3.9,0.19,3,0.7268041237113403,0.7034220532319392,0
Otolithoides pama,20.69,3.76,0.18,3,0.738659793814433,0.6501901140684411,0
Otolithoides pama,21.08,3.89,0.18,3,0.7587628865979381,0.699619771863118,0
Otolithoides pama,22.35,3.7,0.17,3,0.8242268041237113,0.6273764258555136,0
Otolithoides pama,21.1,3.88,0.18,3,0.7597938144329897,0.6958174904942968,0
Otolithoides pama,18.94,3.87,0.2,3,0.6484536082474226,0.6920152091254755,0
Otolithoides pama,22.52,3.94,0.18,3,0.8329896907216494,0.7186311787072245,0
Otolithoides pama,23.53,3.79,0.16,3,0.8850515463917525,0.6615969581749052,0
Otolithoides pama,23.04,3.95,0.17,3,0.8597938144329897,0.7224334600760459,0
Otolithoides pama,19.78,3.7,0.19,3,0.6917525773195876,0.6273764258555136,0
Otolithoides pama,20.27,3.87,0.19,3,0.7170103092783504,0.6920152091254755,0
Otolithoides pama,22.88,3.93,0.17,3,0.8515463917525772,0.7148288973384033,0
Otolithoides pama,22.47,3.97,0.18,3,0.8304123711340206,0.7300380228136883,0
Otolithoides pama,22.94,4.04,0.18,3,0.854639175257732,0.7566539923954373,0
Otolithoides pama,22.6,3.79,0.17,3,0.8371134020618558,0.6615969581749052,0
Otolithoides pama,21.39,3.79,0.18,3,0.7747422680412372,0.6615969581749052,0
Otolithoides pama,19.62,3.74,0.19,3,0.6835051546391753,0.6425855513307986,0
Otolithoides pama,20.65,3.91,0.19,3,0.7365979381443297,0.7072243346007606,0
Otolithoides pama,23.07,3.87,0.17,3,0.8613402061855671,0.6920152091254755,0
Otolithoides pama,23.79,3.9,0.16,3,0.8984536082474226,0.7034220532319392,0
Otolithoides pama,20.45,3.75,0.18,3,0.7262886597938143,0.6463878326996199,0
Otolithoides pama,21.47,3.82,0.18,3,0.7788659793814432,0.6730038022813688,0
Otolithoides pama,21.34,3.77,0.18,3,0.7721649484536082,0.6539923954372625,0
Otolithoides pama,21.23,3.65,0.17,3,0.7664948453608247,0.6083650190114068,0
Otolithoides pama,23.44,3.97,0.17,3,0.8804123711340206,0.7300380228136883,0
Otolithoides pama,22.19,3.94,0.18,3,0.815979381443299,0.7186311787072245,0
Otolithoides pama,19.9,3.79,0.19,3,0.6979381443298969,0.6615969581749052,0
Otolithoides pama,23.52,3.91,0.17,3,0.8845360824742268,0.7072243346007606,0
Otolithoides pama,19.54,3.85,0.2,3,0.6793814432989691,0.6844106463878329,0
Otolithoides pama,22.48,3.71,0.17,3,0.8309278350515463,0.6311787072243348,0
